koi_period,koi_duration,koi_depth,koi_prad,koi_srad,koi_teq,koi_insol,koi_impact,koi_model_snr,koi_steff,koi_slogg,koi_kepmag,koi_disposition
-0.04535252147758976,-0.07771947087181781,-0.2150257820895058,-0.031029540086988643,-0.13216369759882163,-0.3881101746939133,-0.04789363080697013,-0.055260766307911525,0.021741109491810247,0.11066553909883058,0.45736308016520993,0.6269071170043025,1
-0.05356848395173556,-0.5797284464755801,-0.2652345770003225,-0.018299002468336316,-0.06361666585459803,0.9746557103189314,-0.028255724450279286,0.15914253482955887,-0.1850930758908804,0.3892598638243042,-0.2083721677411569,0.6138457699107622,-1
-0.04703801666729347,-0.2798369710252588,-0.2786655785886033,-0.024144392252908937,-0.10915147979897513,-0.24447675236608132,-0.04749806971803992,0.1433161073082693,-0.27858313295328735,0.2763162186653284,0.22851658869739608,0.5724848374478861,-1
-0.05275600190337809,-0.49643209678914263,-0.2846187004224095,-0.03276463633210359,-0.10882506536209788,0.2880178865078323,-0.04371338183452351,-0.14842766039550315,-0.2777035222013561,-0.23569497272202855,0.09213332610546651,0.5441852520785503,1
-0.04964611798670934,-0.5493269712298467,-0.2734091762831409,-0.03253394001486921,-0.17133343002409226,-0.31921284203259553,-0.04772615509319711,0.030739443619096075,-0.2627501394185248,-0.06753443437422013,0.7994770270059808,0.9541664247368805,1
-0.05429575323251939,-0.5501270100521028,-0.15591040682071722,-0.02449531059461758,-0.17835134041695327,0.8765645926316316,-0.0314086177249514,0.15615641642931555,0.05001431223245751,-0.5669963318550242,0.8503318028877177,1.0680903966083104,-1
-0.04713881424985087,-0.33016249001756337,-0.21945779374886515,-0.030922315038133228,-0.14570989672922774,-0.31921284203259553,-0.047725904381050746,0.05522561450109132,-0.09587541390928235,0.3528669114953009,0.5336452439878152,1.0020580307465268,0
-0.03987788166220517,-0.35917928268631494,-0.2710904256015501,-0.03279712877115069,-0.201689972653677,-0.8458687239013127,-0.04834585284097922,-0.05346909526776553,-0.28235289331870694,-2.204679186660173,1.0260119377518968,1.2175702577899328,1
-0.020676780164160323,-0.13798393369445833,-0.27230634100878176,-0.03283936894191191,-0.201689972653677,-0.9486308471927698,-0.048362650554785794,-0.21561532440097783,-0.2939134917726605,-2.204679186660173,1.0260119377518968,1.2175702577899328,1
-0.036996874154181104,-0.046748737233325295,-0.2880001611699207,-0.03300832962495681,-0.11698542628402926,-0.5095563204019988,-0.04810805237015032,0.06418396970182126,-0.30509711419007207,0.1847063731474925,0.2215818465317045,-1.0115663128408494,1
-0.048870894657412275,-0.533695443471919,-0.2829322257525792,-0.033044071307908617,-0.201689972653677,-0.6905577875630879,-0.04828286141420456,-0.00808009558406709,-0.30660501833623993,-2.204679186660173,1.0260119377518968,1.2175702577899328,1
-0.051758784083168835,-0.5144483556518722,-0.18536717347631126,-0.031049035550416902,-0.15582874427242263,-0.09383682163201366,-0.04685649733548732,-0.06302467414854417,0.13935763289290287,-0.18800765587712764,0.6515358608045659,1.0514008975443432,1
-0.038182890259303534,-0.06567273245207636,-0.2772660599548797,-0.03268015599058114,-0.16235703300996776,-0.641512228719438,-0.04824901527444505,-0.10005254231156134,-0.28624831236297393,-0.39130621716328406,0.7047022174082007,0.9483613815841968,1
-0.05342754547104433,-0.5023662308996079,-0.19236841439115113,-0.0302724662571913,-0.10164394775079826,0.5764524825645355,-0.03917348628811374,-0.19680277847944494,0.6783077064690635,-0.2105963849089228,0.02740906589234853,0.5260444922264115,1
-0.040201295069001476,-0.5617275729748169,-0.025111954633993728,-0.029015008866068677,-0.13444859865696243,-0.5165628288082346,-0.04811776746582203,-0.08273305559015008,0.10128305320216456,0.003996540893131213,0.42037778861485625,0.9331231433083998,0
-0.04907741777370568,0.08725776549457846,-0.28534217008971235,-0.02775755147494605,-0.14766838335049126,-0.28885130560557415,-0.047640975641469,0.131371633707296,-0.30874121587664444,-0.06251471681159898,0.5937463427571396,0.9309462521261432,-1
-0.04798574140001132,-0.38616520757549333,-0.2768648078704932,-0.0325989248929634,-0.14832121222424577,-0.38343916908975617,-0.04788360232111545,-0.21233059416071018,-0.2588547203742579,-0.4490329691334273,0.4989715331593574,0.8061378243434311,1
-0.047031171801797854,0.3287310215582349,-0.08355979234421208,-0.029118984671019383,-0.11502693966276573,-0.2830125486003777,-0.04762311240104036,-0.13558735127445684,0.4736097186267771,-0.10016259853125759,0.11293755260254124,0.9940760964115863,-1
0.05063475621433948,0.5039241382703633,-0.16079473901156674,-0.0305421535012822,-0.14065047295763028,-0.9077595481563948,-0.04835751095578527,-0.10632339095207231,-0.1521705020328822,-0.2783625720043083,0.5683189548162711,0.8177479106487997,1
-0.05009110673359656,-0.3681489487127636,-0.2885862323962064,-0.033177290308001706,-0.11698542628402926,-0.07515279921538512,-0.04676417258758775,-0.02659402966557566,-0.30848989851894976,0.1847063731474925,0.2215818465317045,-1.0115663128408494,1
-0.010283294942421712,0.14830688177750861,-0.042672204945233244,-0.029473152256632735,-0.14065047295763028,-0.7874811538493485,-0.048328491024843316,-0.1526082261558438,0.10970218468493506,-0.2783625720043083,0.5683189548162711,0.8177479106487997,1
-0.03318972311599585,-0.13106052080954944,-0.28333104600615117,-0.032813374990674236,-0.14065047295763028,-0.6555252455319094,-0.048259043760299714,-0.11142965341648839,-0.3120083415266748,-0.2783625720043083,0.5683189548162711,0.8177479106487997,1
-0.053490112544428176,-0.5386033739392211,-0.2793416275550241,-0.025086672985274734,-0.13281652647257614,0.4491675798512535,-0.04144073890574518,0.14630222570851262,-0.27782918088020336,-0.05498514046766726,0.5082178560469468,1.2320828656716434,-1
-0.05242446315146776,-0.037055959194452856,-0.2821005396140327,-0.032881609112673134,-0.16284665466528364,-0.1954311935224314,-0.047315112529228764,-0.2153167125609535,-0.26564028903201325,-1.3048948135603329,0.619173730698008,1.1362996536523522,-1
-0.05345016651176306,-0.5684048200682624,-0.10633631975247544,-0.02976233496415189,-0.13640708527822595,0.5297424265229641,-0.04003838051504256,-0.06601079254878749,0.9416882973330485,0.2851007243999154,0.41806620789295834,0.9099029706976626,1
-0.051106787773622556,-0.5107712541418873,-0.27699977448069596,-0.03262166960029637,-0.15044290606394792,-0.2327992383556885,-0.04745908397927989,-0.21860144280122115,-0.23786972100675527,-0.6736653300607236,0.6099274078104185,0.6116688787285056,1
-0.039550418820256096,-0.2454506870302112,-0.26366361429417917,-0.03232598840496779,-0.1579504381121248,-0.6625317539381451,-0.048263995325190455,-0.14185819991496781,-0.2279426853778169,-1.0062216185843746,0.5405799861535048,0.8141197586783714,1
-0.05216723825433877,-0.5760975010514945,-0.2694136782549777,-0.03277438406381772,-0.201689972653677,-0.5013820605947239,-0.048096833001600406,-0.08034416086995542,-0.23661313421828206,-2.204679186660173,1.0260119377518968,1.2175702577899328,1
-0.05277959053219776,-0.5612813974777895,-0.27298117405979533,-0.02360176852082243,-0.1288995532300491,0.2810113781015966,-0.04379248151670223,0.15526058090924252,-0.24503226570105255,0.2750612892746731,0.4527399187214163,0.9280437305498014,-1
-0.040914997431917455,-0.19220194926427842,-0.2783992931144196,-0.03242021647820437,-0.11029393032804555,-0.44883324754795606,-0.04801284443256753,-0.1956083311193476,-0.268656097324349,0.08556695128572485,0.21927026580980868,0.8054121939493446,1
-0.05101972882621684,-0.22915758870772554,-0.2875539202154667,-0.032881609112673134,-0.0533346110929645,0.2062752884350824,-0.04461813929272465,-0.061531614948422506,-0.2630014567762195,0.1759218674129055,-0.27540800867617277,-1.2981903185046377,1
-0.04745461784485122,-0.13259905700619581,-0.2841821867912133,-0.03253718925877391,-0.11029393032804555,-0.25148326077231703,-0.04752063381121294,0.06388535786179693,-0.29077202480147746,0.08556695128572485,0.21927026580980868,0.8054121939493446,1
-0.02628231687553786,0.021408416278111308,-0.2771906731996313,-0.0321277845267805,-0.11029393032804555,-0.625163709104888,-0.04823485003817532,0.05253810794087233,-0.2766982527705775,0.08556695128572485,0.21927026580980868,0.8054121939493446,1
-0.05203095862846318,-0.4700631249148195,-0.017690006988251693,-0.029671356134820023,-0.15272780712208872,-0.12886936366319218,-0.047035129739773654,-0.1836638575183743,2.182442092271498,-0.6987639178738293,0.6053042463666248,0.6878600701074876,1
-0.029011874161000352,-0.41899757001192794,-0.23426156383191055,-0.030961305964989742,-0.13999764408387577,-0.67070601374542,-0.04827001241670326,0.059406180261431976,-0.23007888291822134,-0.2482442666285814,0.3972619813958857,1.0216500513868358,0
-0.04892743655830026,-0.31680799583067243,-0.2592060684112679,-0.03164039794107406,-0.10507129933800946,-0.14171462907462432,-0.04708984766571821,-0.06511495702871449,-0.18433912381779646,0.3340429706354716,0.2978640103543098,1.0114912258696387,1
